     mwg14      | dochod_bud_pra 
 30640596761106 |           4938
 30640596761107 |           4938
 30640596761108 |           4938
 30640596761301 |           4644
 30640596761302 |           4707
 30640596761303 |           4864
 30640596761304 |           4771
 30640596761305 |           4864
 30640596761306 |           4864
 30640596761307 |           4864
 30640596761308 |           5062
 30640596830511 |           5228
 30640596830512 |           4839
 30640596830513 |           4416
 30640596830514 |           5052
 30640596830515 |           4378
 30640596830516 |           4984
 30640596830517 |           5114
 30640596830521 |           4749
 30640596830522 |           5729
 30640596830523 |           4997
 30640596830524 |           4941
 30640596830525 |           4743
 30640596830531 |           4988
 30640596830532 |           4988
 30640596830533 |           4955
 30640596830534 |           5355
 30640596830535 |           4906
 30640596830536 |           5216
 30640596830537 |           4800
 30640596830538 |           4988
 30640596830539 |           4946
 30640696761601 |           4849
 30640696761602 |           4552
 30640696761603 |           4242
 30640696761604 |           4161
 30640696761901 |           4550
 30640696761902 |           4645
 30640696761903 |           4472
 30640696761904 |           4176
 30640696761905 |           4384
 30640696761906 |           4237
 30640696761907 |           4187
 30640696761908 |           4419
 30640696762111 |           4272
 30640696762112 |           4518
 30640696762113 |           4438
 30640696762114 |           4425
 30640696762115 |           4470
 30640696762121 |           4336
 30640696762122 |           4570
 30640696762123 |           4458
 30640696762124 |           4463
 30640696762125 |           4463
 30640696762301 |           4297
 30640696762302 |           4338
 30640696762303 |           4258
 30640696762304 |           4277
 30640696762305 |           4447
 30640696762306 |           4338
 30640696762307 |           4193
 30640696762308 |           4139
 30640696762401 |           4192
 30640696762402 |           4268
 30640696762403 |           4312
 30640696762404 |           4575
 30640696762501 |           4287
 30640696762502 |           4176
 30640696762503 |           4397
 30640696762504 |           4014
 30640696762505 |           4367
 30640696762506 |           4389
 30640696762701 |           4231
 30640696762702 |           4304
 30640696762703 |           4389
 30640696762704 |           4304
 30640696762705 |           4310
 30640696762706 |           4304
 30640696762801 |           4393
 30640696762802 |           4249
 30640696762803 |           4355
 30640696762804 |           4411
 30640696762805 |           4734
 30640696762806 |           4385
 30640696762807 |           4391
 30640696762901 |           4345
 30640696762902 |           4345
 30640696762903 |           4631
 30640696762904 |           4327
 30640696762905 |           4243
 30640696763001 |           4439
 30640696763002 |           4478
 30640696763003 |           4356
 30640696763004 |           4333
 30640696763005 |           4073
 30640696763006 |           4401
 30640696763101 |           4395
 30640696763102 |           4467
 30640696763103 |           4304
 30640696763104 |           4321
 30640696763105 |           4412
 30640696763106 |           4259
 30640696763201 |           4534
 30640696763202 |           4275
 30640696763203 |           4375
 30640696763204 |           4291
 30640696763205 |           4477
 30640696763301 |           4266
 30640696763302 |           4390
 30640696763303 |           4407
 30640696763304 |           4206
 30640696763305 |           4450
 30640696763306 |           4381
 30640696763401 |           4478
 30640696763402 |           4430
 30640696763403 |           4024
 30640696763404 |           4763
 30640696763405 |           4430
 30640696763406 |           4430
 30640696763407 |           4477
 30640696763408 |           4430
 30640696763601 |           4284
 30640696763602 |           4167
 30640696763603 |           4733
 30640696763604 |           4169
 30640696763701 |           4290
 30640696763702 |           4230
 30640696763703 |           4365
 30640696763704 |           4486
 30640696763705 |           4395
 30640696763706 |           4367
 30640696763707 |           4445
 30640696763708 |           4385
 30640696763801 |           4268
 30640696763802 |           4363
 30640696763803 |           4268
 30640696763804 |           4275
 30640696763805 |           4575
 30640696764001 |           4597
 30640696764002 |           4383
 30640696764003 |           4383
 30640696764004 |           4271
 30640696764201 |           4522
 30640696764202 |           4376
 30640696764203 |           4279
 30640696764204 |           4232
 30640696764205 |           4376
 30640696764301 |           4330
 30640696764302 |           4421
 30640696764303 |           4298
 30640696764304 |           4298
 30640696764305 |           4259
 30640696764306 |           3992
 30640696764307 |           4345
 30640696764308 |           4298
 30640696764501 |           4239
 30640696764502 |           4445
 30640696764503 |           4445
 30640696764504 |           4269
 30640696764505 |           4671
 30640696764506 |           4285
 30640696764507 |           4445
 30640696764601 |           4411
 30640696764602 |           4280
 30640696764603 |           4249
 30640696764604 |           4269
 30640696764605 |           4372
 30640696764606 |           4188
 30640696764607 |           4174
 30640696764608 |           4240
 30640696764901 |           4662
 30640696764902 |           4377
 30640696764903 |           4377
 30640696764904 |           4377
 30640696764905 |           4377
 30640696764906 |           4377
 30640696764907 |           4377
 30640696765001 |           4467
 30640696765101 |           4467
 30640696765201 |           4467
 30640696765601 |           4467
 30640696765701 |           4467
 30640696765901 |           4450
 30640696765902 |           4720
 30640696765903 |           4731
 30640696765904 |           4259
 30640696765905 |           4450
 30640696765906 |           4245
 30640696765907 |           4450
 30640696765908 |           4450
 30640696765909 |           4459
 30640696766001 |           4536
 30640696766002 |           4275
 30640696766101 |           4382
 30640696766102 |           4372
 30640696766103 |           4372
 30640696766104 |           4405
 30640696766105 |           4372
 30640696766106 |           4443
